name, g, bp-rp, mem
604634638254271488, 16.845,  1.324, N
604705625473836160, 19.661,  2.495, N
604688308165664128, 18.027,  1.805, N
604638456480155648, 14.166,  0.746, N
604725524057126912, 14.130,  1.685, N
604742321673801216, 19.876,  0.590, N
604697516580236672, 19.327,  0.662, N
604720301376940544, 17.030,  1.562, N
604715417998469376, 13.715,  0.899, N
604711299125433472, 15.037,  0.964, Y
604628419141784704, 19.852,  2.319, N
604663122476741632, 17.398,  1.385, N
604734698107318656, 19.873,  2.461, N
604706351323205632, 12.602,  1.224, N
604666386651889024, 18.227,  1.184, N
604703293306513920, 19.658,  1.029, N
604740981643987840, 17.785,  1.685, N
604696936754914560, 19.645,  1.757, N
604663607808617216, 16.715,  1.047, N
604637391328261504, 15.130,  0.774, N
604741119082942464, 15.761,  1.086, N
604844614910244608, 16.434,  0.804, N
604715181775931008, 16.184,  0.760, N
604638593919105408, 18.216,  1.413, N
604684807767270528, 18.748,  2.126, N
604703362025983232, 19.515,  2.278, N
604711951960461056, 19.289,  1.730, N
604896257597814784, 19.344,  2.373, N
604964255519855232, 14.035,  0.821, Y
604921889962429824, 14.493,  0.908, N
604921305846834816, 16.319,  1.355, Y
605002566628002944, 17.106,  0.739, N
604965080153597824, 16.797,  2.487, N
604976556306118272, 13.645,  1.393, N
604957963391789568, 19.555,  0.796, N
605039743864504320, 15.949,  0.991, N
605025789516312576, 19.086,  0.566, N
605000986080088064, 15.846,  1.084, N
604934465626731520, 16.465,  1.445, N
604954085037336064, 17.317,  2.770, N
604937283125277312, 18.948,  0.851, N
604970401617646848, 18.603,  2.392, N
604895840985220608, 15.780,  0.854, N
604921512005268608, 15.347,  1.061, Y
604892817328238592, 16.830,  1.000, N
604995557241423488, 12.817,  0.910, N
604988925811958400, 15.351,  1.113, N
604977071702226688, 17.676,  1.839, Y
605018750064853760, 13.938,  1.119, N
604970783870106624, 12.980,  0.765, N
604969924876647808, 16.572,  1.667, N
604937317485014272, 15.530,  1.655, N
605059633861926784, 16.455,  1.093, N
604993079044588800, 17.984,  0.696, N
605014107204479360, 18.198,  0.945, N
605013183787220224, 14.671,  1.388, N
604896635554924672, 15.882,  1.226, Y
604922783315580288, 15.229,  1.043, Y
604923706733209088, 16.433,  1.671, Y
604907355793322112, 16.563,  1.459, Y
604904950611554432, 10.511,  1.111, Y
604965934851301632, 19.666,  2.444, N
604962743691560192, 15.371,  0.877, N
604952848086551936, 19.032,  1.540, N
604896326317278464, 14.508,  0.881, Y
604972261338848896, 16.126,  0.914, N
604989441208017920, 14.476,  1.016, Y
604998679681673088, 17.031,  0.759, N
604931132732290944, 14.467,  0.863, Y
604924638741440640, 17.443,  0.000, N
605039911367640960, 17.570,  1.736, N
604911337227292032, 16.152,  1.484, N
604915499051114368, 18.575,  2.210, N
605061111326423040, 19.008,  2.126, N
604914708777297280, 13.243,  0.751, N
604971196186944768, 13.761,  0.692, N
604982187007487104, 19.885,  2.319, N
604972226979105664, 14.009,  1.134, N
604897219670462976, 13.787,  0.782, Y
604917934296936704, 11.352,  1.218, Y
604955837383796736, 16.747,  1.840, N
604923676668756096, 18.230,  1.664, N
604904533999093248, 17.864,  0.999, N
605054308098171648, 17.644,  3.269, N
604917491916095872, 12.372,  1.014, Y
604910276371040768, 17.874,  1.089, N
604919136887960704, 19.635,  2.039, N
604961949121948672, 18.642,  0.944, N
604918076031623680, 16.133,  1.537, Y
604977243500895872, 16.790,  1.194, N
604896876073077504, 16.357,  1.362, Y
604973944966048896, 15.117,  0.829, N
605054411177384832, 18.924,  0.894, N
604933567977413888, 19.376,  1.867, N
604991571511846912, 18.415,  1.896, N
604905805309428608, 18.013,  2.818, N
605025518933200640, 15.670,  0.983, N
604969787437702784, 15.459,  1.299, Y
605065268854795008, 18.818,  1.649, N
604898009944442624, 14.187,  0.952, N
604895325589138944, 18.887,  0.997, N
605034619967924480, 17.705,  1.834, N
605048741820399232, 18.578,  0.420, N
605056373977806976, 16.597,  0.911, N
605007651869248640, 18.588,  2.008, N
605011981196281856, 19.701,  1.881, N
604958551803107456, 14.575,  1.289, N
604994801327232384, 19.450,  2.091, N
604916181950394240, 17.279,  1.699, Y
604921374566324992, 13.759,  0.827, Y
604923436150582784, 19.257,  2.007, N
604954286899707264, 19.190,  0.812, N
604974357282901504, 13.237,  0.726, Y
604922847739724800, 18.086,  2.009, N
604920068896416384, 15.194,  0.795, N
604963254792033280, 19.287,  1.492, N
604920927889929216, 13.500,  0.758, Y
604940852241974016, 18.508,  2.682, N
604940165047206272, 19.212,  1.976, N
604992293066605568, 18.917,  1.839, N
604903438783070208, 18.688,  2.196, N
604921202767811712, 13.190,  0.663, Y
604912612833292800, 16.777,  1.338, N
604984145512591360, 19.930,  1.807, N
604984867067097984, 19.730,  0.922, N
605012049915766272, 19.267,  2.398, N
604921816947364480, 15.429,  1.257, Y
605021327045175168, 15.958,  1.032, N
604898628419694976, 16.267,  0.799, N
604969336465748352, 17.308,  1.754, N
604958959824148864, 18.312,  2.421, N
604904022898639232, 13.084,  0.741, Y
604910375159278592, 19.695,  2.004, N
605016413602591872, 19.069,  1.109, N
604948346960902016, 12.849,  0.787, Y
604917629355039360, 14.061,  1.079, Y
604910207651564160, 15.599,  0.746, N
605032764542038400, 16.741,  1.046, N
604920756091231488, 14.141,  0.857, Y
604851108900791040, 16.900,  0.729, N
604898628419693312, 17.050,  2.190, N
604922847739721856, 18.126,  1.908, Y
605056541481194880, 17.707,  2.051, N
604917865577461888, 12.730,  0.711, Y
605032901980993536, 19.053,  2.504, N
604852105333206272, 13.518,  0.700, N
605043725298605312, 18.824,  2.407, N
604948587479047680, 14.094,  0.815, N
604905908388811904, 19.788,  2.019, N
605048844899585152, 13.401,  0.745, N
604851654361150976, 19.416,  1.923, N
604908416650519808, 15.853,  1.234, Y
604906290641339776, 13.046,  0.753, Y
604852204116965888, 17.927,  2.517, N
604947728485592576, 18.876,  2.777, N
604995660320634880, 14.549,  0.886, Y
604924020265153280, 16.673,  0.000, N
604921988746029312, 14.846,  0.949, Y
604900690003981312, 13.363,  0.736, Y
604920511277463296, 16.518,  0.973, N
605034345090013312, 18.086,  2.119, N
605001364037203072, 17.794,  1.405, N
604936729073350400, 18.780,  1.558, N
604917698074520320, 17.841,  2.025, Y
604924428292443776, 16.626,  0.897, N
604926322368772096, 16.389,  1.518, Y
604914944999667328, 13.422,  0.751, Y
604898314886415232, 17.883,  1.162, N
605015309794935552,  8.853,  1.645, Y
605055996020685696, 17.991,  2.963, N
604909206923481216, 17.790,  1.623, N
604911341522932352, 12.960,  0.789, N
604944258152201344, 18.963,  2.147, N
604903056530306688, 18.203,  2.161, Y
605059221540784128, 17.221,  2.011, N
604971535489032576, 18.512,  0.715, N
604894329156720896, 18.353,  2.046, N
604898074368243200, 18.614,  1.128, N
605002253096317568, 17.911,  1.681, N
605004967517561344, 12.245,  0.716, N
604929242946510464, 15.011,  0.732, N
604906462440021504, 13.641,  0.738, N
605004387694122752, 17.268,  1.440, N
604905947043939072, 13.617,  0.754, Y
604920171975627008, 15.681,  1.751, N
604951851654351360, 15.532,  1.120, Y
604847157531006720, 16.425,  1.460, N
604946285376553088, 17.194,  1.712, Y
604901102320830592, 17.559,  1.354, N
604901102320831360, 17.120,  1.205, N
605010400648338432, 17.619,  1.155, N
604970096675364352, 15.476,  1.112, Y
605059908735568896, 19.349,  1.873, N
604916559907533952, 17.677,  1.184, N
605012079980691072, 17.521,  1.854, N
605051421880010880, 16.706,  1.905, N
604943021201623552, 17.774,  1.076, N
605059088397104896, 14.847,  0.768, N
605026407991692160, 17.905,  1.275, N
605064547300261248, 16.559,  0.907, N
604987517062713728, 15.359,  0.799, N
605026648509861760, 18.173,  1.209, N
605061837176187264, 15.841,  1.219, N
604944636109123200, 15.948,  0.701, N
604901617716897280, 19.373,  2.110, N
604924531366934784, 19.462,  2.238, Y
604908657167651328, 17.502,  0.893, N
604990158466830336, 19.395,  0.770, N
604915670849793408, 18.253,  1.414, N
605027683597092608, 15.308,  0.825, N
604907630671229824, 18.260,  1.603, N
605043759658345984, 19.391,  2.298, N
604998237300962048, 14.015,  0.806, Y
605023899730693376, 18.363,  1.853, N
604966866859978752, 15.328,  1.054, Y
605008476502998144, 18.125,  2.014, Y
604909864054207104, 17.914,  2.641, N
605023487413835008, 18.690,  2.402, N
605009713453574528, 18.817,  1.111, N
605038605697588224, 18.757,  0.729, N
605032390880504448, 14.544,  0.813, N
605023594787879168, 15.642,  1.105, N
604964530397789696, 16.048,  0.964, N
604997515746469760, 19.702,  2.062, N
604943880195096320, 14.209,  0.846, Y
604914846216261504, 13.650,  0.770, N
604908146067299712, 13.994,  0.794, Y
604922267919522304, 19.169,  1.107, N
605029981404493184, 19.228,  2.283, N
605013355585907968, 17.930,  1.214, N
604913952863073920, 16.845,  1.580, Y
605014214579367424, 18.610,  2.141, Y
605013355585908608, 19.388,  2.777, N
605038644352883456, 14.512,  0.876, N
605025548998143360, 18.702,  1.121, N
604972948533589248, 17.706,  1.447, N
605112376055995392, 13.667,  1.944, N
605116396145519744, 19.292,  0.909, N
605122134221817728, 18.248,  2.060, N
605112857092458496, 18.786,  0.800, N
605121172154190080, 18.305,  1.104, N
605119973853556608, 16.216,  1.047, N
605102720969562368, 18.721,  2.245, N
605128971809617664, 12.668,  0.913, N
605117740470514944, 15.658,  1.382, N
605108600780146944, 15.867,  1.222, N
605109867795167616, 16.971,  1.383, N
605130552357764736, 18.298,  1.970, N
605130006897108992, 15.788,  1.105, N
605112272976780416, 12.445,  1.319, N
605130762811357824, 17.586,  1.190, N
605123096295195008, 17.307,  1.198, N
605101415299479680, 16.594,  0.934, N
605119797759560064, 18.355,  0.623, N
605112513495067904, 18.587,  1.062, N
605104821208904320, 13.729,  0.763, N
605115644526487296, 16.678,  1.012, N
605131067753978240, 17.370,  1.868, N
608003198283882112, 17.026,  1.141, N
608133559131690880, 18.543,  2.451, N
608128615624345472, 14.858,  0.729, N
607990283317791232, 19.302,  0.965, N
608014159040418304, 19.596,  1.511, N
607988427891920512, 16.138,  1.012, N
608135964318032256, 19.519,  1.373, N
607992512405078400, 19.640,  2.023, N
608145859918042112, 19.298,  2.093, N
608005191148540288, 17.592,  0.929, N
608028010310444800, 14.553,  0.688, N
607995364263362304, 19.051,  1.224, N
608030243693420032, 16.298,  0.652, N
608131703705810560, 19.627,  1.728, N
607995162400138496, 19.364,  2.565, N
608004916270630016, 19.715,  1.030, N
608038176498388224, 19.386,  0.888, N
608002992125437568, 18.042,  2.141, N
608013952881983360, 19.105,  0.906, N
607991412893442176, 18.837,  1.871, N
607991412893443584, 18.968,  1.881, N
608036875122920576, 18.066,  1.828, N
608051370637937024, 18.368,  0.889, N
608024299458688000, 17.389,  1.174, N
608034122049252992, 18.014,  1.141, N
608052710667732480, 18.133,  2.734, N
608018831964903168, 16.895,  1.283, N
607991726426786176, 15.391,  1.140, N
608009490411524992, 17.440,  0.732, N
607988732833840128, 18.761,  1.145, N
608026597265651072, 14.839,  0.095, N
608038898052090624, 18.132,  1.185, N
608011448916601856, 17.009,  0.965, N
608040993996210432, 18.093,  2.917, N
608007905568011520, 18.804,  2.296, N
608013643644321664, 16.995,  1.808, N
608007703705111936, 15.954,  0.820, N
608006569833746176, 15.992,  1.134, N
607987805120952064, 19.780,  2.280, N
608018217785050752, 15.867,  1.169, N
607986018414499328, 16.823,  1.528, N
608021649463358208, 19.544,  1.800, N
608000969196375168, 16.197,  1.152, N
607994543925315584, 17.323,  0.890, N
608010761721829632, 16.597,  0.900, N
608001072275686272, 19.266,  1.315, N
607998765877592576, 18.936,  1.729, N
608012033032146944, 17.476,  0.900, N
608007394467467520, 16.993,  0.921, N
607989832345475584, 16.946,  1.026, N
608027868576062976, 19.256,  2.555, N
608054256855963136, 18.316,  1.913, N
608011861233526656, 19.506,  2.150, N
608006947790945280, 10.067,  0.992, N
608018767540860288, 16.356,  0.733, N
608019931476590336, 16.890,  2.412, N
608092361805152896, 19.267,  2.962, N
608011758154246528, 15.721,  0.826, N
608016053121517824, 18.778,  2.216, N
608004263435639424, 19.678,  2.358, N
608018969403824128, 17.292,  1.186, N
608048793656901504, 19.466,  1.507, N
608007768129050624, 19.429,  2.122, N
608032060464943360, 18.938,  2.460, N
608045018380945280, 15.993,  1.751, N
608029174246181248, 17.671,  1.792, N
608015395991024768, 15.709,  1.118, N
608039933139671424, 15.615,  0.789, N
608019897116835584, 19.490,  2.312, N
607997632006122112, 15.828,  1.198, N
608093946648313984, 14.134,  0.751, N
607997464503135104, 18.167,  1.223, N
607999727950157440, 17.401,  1.904, N
607997292704414592, 17.791,  2.145, N
608044262466708096, 17.669,  0.850, N
608016667301388160, 18.882,  1.961, N
608036080554338816, 19.560,  1.779, N
608028216468871296, 17.413,  1.795, N
608040100642966784, 19.100,  2.751, N
608047801519735808, 14.437,  0.954, N
608044326890865152, 15.675,  0.972, N
608028933727999360, 18.709,  0.934, N
608140018762523008, 18.231,  1.731, N
608133907024046976, 15.315,  0.874, N
608133215534312960, 19.296,  2.075, N
608046289691253888, 18.907,  1.548, N
598613025385541888, 19.033,  2.200, N
598858869313622528, 18.037,  1.615, N
598641062932050688, 19.522,  1.122, N
598851894286725632, 18.970,  2.320, N
598654708043433984, 17.313,  1.224, N
598858491356490368, 15.548,  0.795, N
598871719855848320, 18.185,  2.562, N
598610761938134400, 17.162,  1.288, N
598866943852497664, 19.556,  3.175, N
598655116065114496, 16.624,  1.955, N
598666867095645056, 18.183,  2.441, N
598639074362452736, 17.204,  1.455, N
598846740325965696, 18.194,  2.126, N
598666523498446336, 19.720,  2.524, N
598851619408811392, 17.154,  1.814, N
598643536833258112, 19.286,  1.971, N
598653982193726592, 19.277,  1.759, N
598667554290630784, 16.773,  1.616, N
598590558411854976, 19.793,  1.117, N
598619107059296128, 18.499,  2.729, N
598643502473516288, 17.714,  0.724, N
598849317306338176, 18.817,  2.061, N
598856640225909760, 17.414,  1.018, N
598869898789675136, 18.405,  2.138, N
598619931693029504, 19.117,  1.642, N
598591108167069696, 19.675,  1.632, N
598622478608709376, 17.257,  1.686, N
598620073427035904, 16.517,  1.403, N
598866634614522752, 17.951,  1.588, N
598647217620478592, 15.809,  1.044, N
598623440681400704, 19.415,  2.295, N
598847363096032640, 17.217,  0.000, N
598866673269489152, 19.476,  1.887, N
598615675380580864, 17.349,  1.716, N
598673983856527744, 19.090,  1.967, N
598678171449861760, 19.802,  2.231, N
598844644381892480, 18.788,  1.031, N
598669242212684928, 18.748,  0.834, N
598689926775182208, 15.439,  1.085, N
598678107025406592, 17.925,  0.878, N
598677351110910848, 11.630,  0.552, N
598871204459761152, 19.426,  1.195, N
598616809251923712, 10.530,  1.284, N
598693392813794176, 17.287,  0.926, N
598663091819527424, 17.187,  1.021, N
598621860133420544, 15.644,  0.911, N
598626700561562496, 19.045,  1.516, N
598666184195364480, 17.293,  0.000, N
598663091819525760, 17.626,  1.725, N
598683535863857408, 18.585,  1.988, N
598674430533129600, 18.506,  2.644, N
598683742022280832, 19.764,  1.045, N
598846194865440896, 18.078,  1.158, N
598847912852385920, 19.246,  1.163, N
598667008829721856, 13.459,  0.793, N
598665497001209216, 19.675,  1.021, N
598623470746114176, 19.892,  2.174, N
598668898615307008, 19.374,  1.053, N
598670135565900288, 16.170,  1.060, N
598615915898734592, 14.485,  2.559, N
598622100651587200, 16.736,  1.321, N
598696833082561280, 19.416,  2.348, N
598871513697415680, 19.372,  1.940, N
598848462608199296, 17.461,  1.669, N
598848050291339136, 15.620,  0.820, N
598847741053693312, 16.497,  2.611, N
598844850540329088, 17.819,  1.615, N
598678622421223168, 19.213,  0.738, N
598611071175769344, 19.645,  1.683, N
598676011081109376, 17.691,  1.087, N
598664225690899072, 16.019,  1.046, N
598677690413331328, 18.026,  2.068, N
598621271722856064, 18.220,  2.754, N
598669379651633920, 18.976,  2.350, N
598696626924138752, 14.789,  0.975, N
598843476150790016, 16.243,  1.569, N
598666940110241536, 15.824,  0.910, N
598686387722153216, 18.464,  0.770, N
598655601396613120, 16.643,  1.330, N
598661369537382016, 13.174,  1.057, N
598688208788284160, 19.102,  1.925, N
598644120949040640, 19.725,  1.901, N
598690373451760768, 16.101,  0.963, N
598659136154916480, 19.191,  2.607, N
598695355613824512, 16.931,  0.820, N
598670960199585920, 17.069,  0.916, N
598668280140033024, 17.602,  2.501, N
598869830070215936, 19.040,  1.659, N
598643777352336896, 19.071,  2.951, N
598654669388403584, 16.048,  0.938, N
598678313183566976, 15.299,  0.912, N
598676938794059008, 19.392,  1.866, N
598671200717750272, 18.276,  1.703, N
598646938447293440, 17.051,  1.771, N
598651851889951360, 18.496,  0.690, N
598667897887818240, 17.478,  1.237, N
598864091993390080, 18.193,  1.499, N
598687487233786624, 19.386,  1.855, N
598862408366678784, 19.238,  2.515, N
598843480446111744, 17.752,  2.073, N
598666630872600192, 19.533,  0.996, N
598863610957040256, 19.190,  0.704, N
598845816908320000, 16.931,  0.758, N
598615911603571712, 19.529,  1.335, N
598640581895695616, 18.841,  0.899, N
598669787677894528, 17.282,  1.142, N
598845129713550080, 17.475,  0.698, N
598868112083292672, 15.495,  0.845, N
